"","KO","LocusTag","B1T24","B2T24","B3T24","B1T48","B2T48","B3T48","Level_1","Level_2","Level_3","KOID","GeneName","BacterialStrain","Locus"
"13660","K18220","Anaerobutyricum_soehngenii_02399",246,283,90,536,1020,307,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18220"," tetM, tetO; ribosomal protection tetracycline resistance protein","Anaerobutyricum_soehngenii","02399"
"13661","K18220","Eubacterium_siraeum_00408",26,63,14,112,232,47,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18220"," tetM, tetO; ribosomal protection tetracycline resistance protein","Eubacterium_siraeum","00408"
"13662","K18220","Bacteroides_ovatus_01993",124,133,291,292,500,633,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18220"," tetM, tetO; ribosomal protection tetracycline resistance protein","Bacteroides_ovatus","01993"
"13663","K18220","Lachnospiraceae_bacterium_7_1_58FAA_03573",44,41,179,262,433,813,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18220"," tetM, tetO; ribosomal protection tetracycline resistance protein","Lachnospiraceae_bacterium","7_1_58FAA_03573"
"13664","K18220","Roseburia_intestinalis_01411",60,71,33,27,19,11,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18220"," tetM, tetO; ribosomal protection tetracycline resistance protein","Roseburia_intestinalis","01411"
"13665","K18234","Lachnospiraceae_bacterium_7_1_58FAA_05108",0,1,6,10,6,1,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18234"," vat; virginiamycin A acetyltransferase [EC:2.3.1.-]","Lachnospiraceae_bacterium","7_1_58FAA_05108"
"13666","K18234","Lachnospiraceae_bacterium_7_1_58FAA_05109",1,4,4,15,19,22,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18234"," vat; virginiamycin A acetyltransferase [EC:2.3.1.-]","Lachnospiraceae_bacterium","7_1_58FAA_05109"
"13667","K18234","Bacteroides_xylanisolvens_03065",60,84,147,97,163,198,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18234"," vat; virginiamycin A acetyltransferase [EC:2.3.1.-]","Bacteroides_xylanisolvens","03065"
"13668","K18234","Bacteroides_ovatus_03952",6,9,30,30,27,59,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18234"," vat; virginiamycin A acetyltransferase [EC:2.3.1.-]","Bacteroides_ovatus","03952"
"13669","K18330","Bacteroides_ovatus_03423",45,53,77,82,107,125,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18330"," hndA; NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]","Bacteroides_ovatus","03423"
"13670","K18330","Bacteroides_xylanisolvens_01864",11,15,30,8,13,20,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18330"," hndA; NADP-reducing hydrogenase subunit HndA [EC:1.12.1.3]","Bacteroides_xylanisolvens","01864"
"13671","K18331","Bacteroides_ovatus_03425",146,226,403,216,294,443,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18331"," hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]","Bacteroides_ovatus","03425"
"13672","K18331","Bacteroides_xylanisolvens_01866",39,95,135,53,94,115,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18331"," hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]","Bacteroides_xylanisolvens","01866"
"13673","K18331","Coprococcus_catus_01011",121,66,6,351,191,663,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18331"," hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]","Coprococcus_catus","01011"
"13674","K18331","Lachnospiraceae_bacterium_7_1_58FAA_05454",132,151,274,443,346,440,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18331"," hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]","Lachnospiraceae_bacterium","7_1_58FAA_05454"
"13675","K18331","Eubacterium_siraeum_00675",254,387,183,241,559,253,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18331"," hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]","Eubacterium_siraeum","00675"
"13676","K18332","Bacteroides_ovatus_03424",143,281,490,281,442,635,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18332"," hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]","Bacteroides_ovatus","03424"
"13677","K18332","Bacteroides_xylanisolvens_01865",17,51,63,26,34,78,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18332"," hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]","Bacteroides_xylanisolvens","01865"
"13678","K18332","Lachnospiraceae_bacterium_7_1_58FAA_05453",179,153,284,422,303,434,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18332"," hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]","Lachnospiraceae_bacterium","7_1_58FAA_05453"
"13679","K18332","Coprococcus_catus_01012",125,77,9,192,161,474,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18332"," hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]","Coprococcus_catus","01012"
"13680","K18332","Eubacterium_siraeum_00674",320,473,210,268,617,311,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18332"," hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]","Eubacterium_siraeum","00674"
"13681","K18332","Lachnospiraceae_bacterium_7_1_58FAA_04559",42,41,91,184,194,250,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18332"," hndD; NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]","Lachnospiraceae_bacterium","7_1_58FAA_04559"
"13682","K18344","Coprococcus_catus_00326",1,1,3,2,7,14,"09130 Environmental Information Processing","09132 Signal transduction","02020 Two-component system [PATH:ko02020]","K18344"," vanRB, vanR, vanRD; two-component system, OmpR family, response regulator VanR","Coprococcus_catus","00326"
"13683","K18344","Lachnospiraceae_bacterium_7_1_58FAA_05048",13,10,22,67,60,97,"09130 Environmental Information Processing","09132 Signal transduction","02020 Two-component system [PATH:ko02020]","K18344"," vanRB, vanR, vanRD; two-component system, OmpR family, response regulator VanR","Lachnospiraceae_bacterium","7_1_58FAA_05048"
"13684","K18345","Coprococcus_catus_00327",2,3,3,5,11,6,"09130 Environmental Information Processing","09132 Signal transduction","02020 Two-component system [PATH:ko02020]","K18345"," vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Coprococcus_catus","00327"
"13685","K18345","Lachnospiraceae_bacterium_7_1_58FAA_05047",41,41,36,184,174,226,"09130 Environmental Information Processing","09132 Signal transduction","02020 Two-component system [PATH:ko02020]","K18345"," vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Lachnospiraceae_bacterium","7_1_58FAA_05047"
"13686","K18346","Eubacterium_siraeum_01770",56,66,10,51,80,20,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18346"," vanW; vancomycin resistance protein VanW","Eubacterium_siraeum","01770"
"13687","K18346","Lachnospiraceae_bacterium_7_1_58FAA_01156",22,26,46,149,177,226,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18346"," vanW; vancomycin resistance protein VanW","Lachnospiraceae_bacterium","7_1_58FAA_01156"
"13688","K18348","Lachnospiraceae_bacterium_7_1_58FAA_00169",15,6,44,151,171,296,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","01504 Antimicrobial resistance genes [BR:ko01504]","K18348"," vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]","Lachnospiraceae_bacterium","7_1_58FAA_00169"
"13689","K18349","Agathobacter_rectalis_03154",6,0,0,4,9,9,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Agathobacter_rectalis","03154"
"13690","K18349","Roseburia_intestinalis_00779",41,63,43,18,19,7,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Roseburia_intestinalis","00779"
"13691","K18349","Coprococcus_catus_00917",0,1,0,3,8,9,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Coprococcus_catus","00917"
"13692","K18349","Lachnospiraceae_bacterium_7_1_58FAA_01016",19,18,43,152,198,221,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Lachnospiraceae_bacterium","7_1_58FAA_01016"
"13693","K18349","Eubacterium_siraeum_01773",45,53,29,60,157,39,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Eubacterium_siraeum","01773"
"13694","K18349","Lachnospiraceae_bacterium_7_1_58FAA_00194",5,10,15,35,78,53,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Lachnospiraceae_bacterium","7_1_58FAA_00194"
"13695","K18349","Agathobacter_rectalis_03203",13,13,8,33,23,106,"09160 Human Diseases","09175 Drug resistance: antimicrobial","01502 Vancomycin resistance [PATH:ko01502]","K18349"," vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR","Agathobacter_rectalis","03203"
"13696","K18350","Agathobacter_rectalis_03156",1,0,0,1,1,3,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Agathobacter_rectalis","03156"
"13697","K18350","Coprococcus_catus_00919",3,2,1,10,13,9,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Coprococcus_catus","00919"
"13698","K18350","Roseburia_intestinalis_00778",114,115,99,33,60,6,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Roseburia_intestinalis","00778"
"13699","K18350","Lachnospiraceae_bacterium_7_1_58FAA_01020",35,49,67,201,238,310,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Lachnospiraceae_bacterium","7_1_58FAA_01020"
"13700","K18350","Agathobacter_rectalis_03202",11,16,3,65,47,205,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Agathobacter_rectalis","03202"
"13701","K18350","Lachnospiraceae_bacterium_7_1_58FAA_00193",14,14,28,71,103,133,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Lachnospiraceae_bacterium","7_1_58FAA_00193"
"13702","K18350","Eubacterium_siraeum_01772",57,82,42,143,259,80,"09180 Brite Hierarchies","09181 Protein families: metabolism","01001 Protein kinases [BR:ko01001]","K18350"," vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]","Eubacterium_siraeum","01772"
"13703","K18369","Faecalibacterium_prausnitzii_01428",152,167,476,562,525,469,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K18369"," adh2; alcohol dehydrogenase [EC:1.1.1.-]","Faecalibacterium_prausnitzii","01428"
"13704","K18369","Lachnospiraceae_bacterium_7_1_58FAA_04461",94,117,73,377,276,260,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K18369"," adh2; alcohol dehydrogenase [EC:1.1.1.-]","Lachnospiraceae_bacterium","7_1_58FAA_04461"
"13705","K18369","Coprococcus_catus_01431",13,15,3,40,22,36,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K18369"," adh2; alcohol dehydrogenase [EC:1.1.1.-]","Coprococcus_catus","01431"
"13706","K18369","Bacteroides_ovatus_02588",21,26,74,80,76,149,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K18369"," adh2; alcohol dehydrogenase [EC:1.1.1.-]","Bacteroides_ovatus","02588"
"13707","K18369","Bacteroides_xylanisolvens_00265",86,92,219,150,237,295,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K18369"," adh2; alcohol dehydrogenase [EC:1.1.1.-]","Bacteroides_xylanisolvens","00265"
"13708","K18411","Coprococcus_catus_03323",1,1,0,0,4,1,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K18411"," MAEL; protein maelstrom","Coprococcus_catus","03323"
"13709","K18429","Subdoligranulum_variabile_02543",27,26,100,108,115,301,"09100 Metabolism","09101 Carbohydrate metabolism","00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","K18429"," legG, neuC2; GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]","Subdoligranulum_variabile","02543"
"13710","K18430","Subdoligranulum_variabile_02542",42,25,96,147,148,304,"09100 Metabolism","09101 Carbohydrate metabolism","00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","K18430"," legI, neuB2; N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]","Subdoligranulum_variabile","02542"
"13711","K18430","Bacteroides_xylanisolvens_02735",76,96,399,94,204,264,"09100 Metabolism","09101 Carbohydrate metabolism","00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","K18430"," legI, neuB2; N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]","Bacteroides_xylanisolvens","02735"
"13712","K18471","Faecalibacterium_prausnitzii_02381",94,86,182,296,370,359,"09100 Metabolism","09101 Carbohydrate metabolism","00640 Propanoate metabolism [PATH:ko00640]","K18471"," ydjG; methylglyoxal reductase [EC:1.1.1.-]","Faecalibacterium_prausnitzii","02381"
"13713","K18475","Agathobacter_rectalis_00970",743,744,1053,447,881,1265,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Agathobacter_rectalis","00970"
"13714","K18475","Coprococcus_catus_02142",20,29,1,67,48,118,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Coprococcus_catus","02142"
"13715","K18475","Agathobacter_rectalis_00587",238,305,346,242,462,509,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Agathobacter_rectalis","00587"
"13716","K18475","Roseburia_intestinalis_02396",151,204,57,58,70,6,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Roseburia_intestinalis","02396"
"13717","K18475","Roseburia_intestinalis_00495",78,95,48,27,36,14,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Roseburia_intestinalis","00495"
"13718","K18475","Anaerobutyricum_soehngenii_01380",3,12,3,5,25,33,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Anaerobutyricum_soehngenii","01380"
"13719","K18475","Eubacterium_siraeum_01181",192,255,112,342,603,203,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","02035 Bacterial motility proteins [BR:ko02035]","K18475"," fliB; lysine-N-methylase [EC:2.1.1.-]","Eubacterium_siraeum","01181"
"13720","K18581","Bacteroides_ovatus_03464",17,27,97,103,113,235,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18581"," ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]","Bacteroides_ovatus","03464"
"13721","K18581","Bacteroides_xylanisolvens_01910",72,104,136,103,222,245,"09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K18581"," ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]","Bacteroides_xylanisolvens","01910"
